,구청명,월강수량
0,용산구,14.8921
1,도봉구,10.322700000000001
2,동대문구,17.9722
3,성북구,17.2562
4,서초구,16.45715
5,서대문구,7.533900000000001
6,영등포구,13.322299999999998
7,마포구,14.892700000000001
8,금천구,14.788900000000002
9,양천구,13.3721
10,강서구,14.88365
11,광진구,9.1326
12,송파구,18.79945
13,동작구,14.92365
14,중랑구,17.4964
15,노원구,19.6466
16,은평구,25.366200000000003
17,중구,16.35835
18,성동구,17.5107
19,구로구,16.3195
20,관악구,15.025450000000001
21,강동구,18.2039
22,강북구,9.170200000000001
23,강남구,26.9865
24,종로구,13.367
