,구청명,월강수량
0,용산구,8.8843
1,도봉구,6.0329000000000015
2,동대문구,12.6835
3,성북구,11.76885
4,서초구,10.835249999999998
5,서대문구,3.7341
6,영등포구,7.75025
7,금천구,9.64595
8,마포구,7.284800000000001
9,양천구,7.634849999999999
10,강서구,6.7588
11,광진구,6.13915
12,송파구,12.8871
13,동작구,9.549949999999999
14,중랑구,12.31095
15,노원구,12.6989
16,은평구,11.6822
17,중구,14.289900000000001
18,성동구,11.14845
19,구로구,8.26135
20,관악구,11.5927
21,강동구,11.19915
22,강북구,6.58455
23,강남구,17.473
24,종로구,13.739150000000002
