,구청명,월강수량
0,용산구,3.8968499999999997
1,도봉구,2.71875
2,동대문구,4.6370000000000005
3,서초구,3.61325
4,성북구,5.1868
5,서대문구,2.4842500000000003
6,영등포구,4.091200000000001
7,마포구,4.2273000000000005
8,금천구,3.7928
9,양천구,4.2462
10,강서구,4.927950000000001
11,광진구,1.5690499999999998
12,송파구,3.82515
13,동작구,4.2671
14,중랑구,3.9123
15,노원구,5.3098
16,은평구,7.4876
17,중구,4.9171000000000005
18,성동구,4.502149999999999
19,구로구,1.6029
20,관악구,3.7764499999999996
21,강동구,3.9274
22,강북구,2.45765
23,강남구,6.044650000000001
24,종로구,5.187850000000001
