,구청명,월강수량
0,용산구,0.1082
1,도봉구,0.0521
2,동대문구,0.1249
3,성북구,0.11655
4,서초구,0.16665000000000002
5,서대문구,0.0541
6,영등포구,0.08115
7,금천구,0.18100000000000002
8,마포구,0.06445000000000001
9,양천구,0.1082
10,광진구,0.04375
11,강서구,0.1082
12,송파구,0.20205
13,동작구,0.1456
14,중랑구,0.13325
15,노원구,0.11255
16,은평구,0.11019999999999999
17,중구,0.11855
18,성동구,0.11855
19,구로구,0.04575
20,관악구,0.13524999999999998
21,강동구,0.12924999999999998
22,강북구,0.0
23,강남구,0.26249999999999996
24,종로구,0.08115
