,구청명,월강수량
0,용산구,0.29505
1,도봉구,0.11505
2,동대문구,0.2399
3,성북구,0.2819
4,서초구,0.4048
5,서대문구,0.10385
6,영등포구,0.2693
7,마포구,0.27069999999999994
8,금천구,0.30484999999999995
9,양천구,0.27435
10,광진구,0.17300000000000001
11,강서구,0.222
12,송파구,0.4087
13,동작구,0.32445
14,중랑구,0.2483
15,노원구,0.2287
16,은평구,0.33649999999999997
17,중구,0.27490000000000003
18,성동구,0.24915
19,구로구,0.26625
20,관악구,0.3435
21,강동구,0.38155
22,강북구,0.12344999999999999
23,강남구,0.64525
24,종로구,0.20715
