,구청명,월강수량
0,용산구,2.8895
1,도봉구,2.1879
2,동대문구,3.4238
3,성북구,4.05295
4,서초구,2.8388
5,서대문구,2.12
6,영등포구,3.5283499999999997
7,금천구,3.1993
8,마포구,4.0752500000000005
9,양천구,3.2136
10,강서구,4.01195
11,광진구,1.6373
12,송파구,3.3530499999999996
13,동작구,3.2256
14,중랑구,3.3668
15,노원구,4.1427499999999995
16,은평구,5.994
17,중구,3.6041
18,성동구,3.06495
19,구로구,3.41925
20,관악구,2.8836500000000003
21,강동구,3.38745
22,강북구,2.2065
23,강남구,4.556150000000001
24,종로구,4.0246
