,구청명,월강수량
0,마포구,9009.0
1,강남구,16322.0
2,용산구,9008.0
3,은평구,15346.0
4,성동구,10593.0
5,동작구,9027.0
6,종로구,8088.0
7,강서구,9003.0
8,송파구,11370.0
9,영등포구,8059.0
10,금천구,8945.0
11,광진구,5525.0
12,구로구,9875.0
13,강동구,11011.0
14,서대문구,4558.0
15,동대문구,10873.0
16,관악구,9088.0
17,중랑구,10585.0
18,노원구,11886.0
19,서초구,9954.0
20,중구,9896.0
21,도봉구,6245.0
22,강북구,5548.0
23,성북구,10440.0
24,양천구,8089.0
