,구청명,월강수량
0,마포구,5031.0
1,강남구,9174.0
2,용산구,4840.0
3,은평구,6571.0
4,성동구,4430.0
5,동작구,5191.0
6,강서구,4333.0
7,종로구,4857.0
8,송파구,6906.0
9,영등포구,4672.0
10,금천구,4996.0
11,광진구,2889.0
12,구로구,4953.0
13,강동구,6797.0
14,서대문구,2288.0
15,동대문구,4669.0
16,관악구,5407.0
17,중랑구,5004.0
18,노원구,4343.0
19,서초구,5334.0
20,중구,4923.0
21,강북구,2310.0
22,도봉구,2430.0
23,성북구,4905.0
24,양천구,4703.0
